project_id,project_name,project_number,land_required_ha,land_available_ha,land_to_be_acquired_ha,land_acquired_till_now_ha,sanction_count,sanction_number,sanction_date,sanction_date_iso,sanction_amount,sanction_amount_total,first_sanction_date,last_sanction_date,num_3a,num_3A,num_3D,total_notifications,first_3a_date,last_3a_date,first_3A_date,last_3A_date,first_3D_date,last_3D_date,first_notification_date,last_notification_date,land_available_pct,land_acquisition_progress_pct,land_remaining_to_acquire_ha,days_3a_to_3A,days_3A_to_3D,days_3a_to_3D,notification_active_span_days,latest_stage,stage_3D_reached,source_url
61295,Land Acquisition for Reconstruction Widening/Strengthening to two Lanes including Geometrical Improvement Nagrota-Bagwan-Ranital-Mubarikpur road Km. 0/000 to Km. 5/000 and Km. 18/00 to Km. 39/000 NH-20A ( New NH-303) in the State of Himachal Pradesh.,MO/2024/61295,36.3442,2.5881,33.7561,0.0148,0,,,,,0,,,2,0,0,2,2024-11-08,2024-11-08,,,,,2024-11-08,2024-11-08,7.1211,0.0438,33.7413,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61295
60283,Land Acquisition estimate for Theog by pass 2.317 Km. length from Km. 174/040 to 176/400 of NH-22 (New NH- 05) in the state of Himachal Pradesh,MO/2022/60283,4.333064,0.235905,4.097159,0,1,NH-12014/707/2013/HP/NH-1 ‌‌-12014/707/2013/‌/‌‌-1,18/11/2016,2016-11-18,232684000,232684000,2016-11-18,2016-11-18,2,2,2,6,2014-09-29,2014-09-29,2022-04-04,2022-04-04,2022-07-27,2022-07-27,2014-09-29,2022-07-27,5.4443,0.0,4.097159,2744,114,2858,2858,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=60283
60285,"Land Acquisition for Construction of the missing link from Existing Km 35+550 to Km 42+800 on NH-503A including Lathiani Bridge on back water of Govindsagar and its approaches for building (widening / Two laning,etc.), maintenance, management and operation in the State of Himachal Pradesh.",MO/2022/60285,50,0.52,49.48,0.1948,1,RO/HP/Works(297)/2023-24 RO/HP/Works(297)/2023-24,26/06/2023,2023-06-26,8709500000,8709500000,2023-06-26,2023-06-26,4,4,4,12,2022-02-28,2022-07-27,2023-02-28,2024-05-08,2024-01-10,2024-07-18,2022-02-28,2024-07-18,1.04,0.3937,49.2852,365,316,681,871,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=60285
59823,Design and Construction/Improvement of Road Sumdo-Kaza-Gramphoo (NH-505) on EPC mode from Existing Km 00+000 to Km 75+991 (Design Km 00+000 to Km 73+340) [Design Length â€“ 73.340 km] from Existing CL-5 Specifications to NHIL Specifications under Project Deepak in Himachal State (Package-IV),MO/2021/59823,69.237,24.8002,44.4368,0,0,,,,,0,,,2,0,0,2,2021-02-22,2021-02-22,,,,,2021-02-22,2021-02-22,35.8193,0.0,44.4368,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=59823
59595,Improvement/Construction of existing Class-5 Road to NH Intermediate Lane Specification with Hard Shoulder from existing Km 76+340 to Km 134+940 (Design chainage from Km 76+300 to Km 133+000) [Total Length 56.700 km] of NH 505 (Sumdo-Kaza- Gramphoo Road) on EPC mode in the state of Himachal Pradesh (Package-I),MO/2020/59595,102.6,62.0446,40.5554,0,0,,,,,0,,,2,0,0,2,2021-02-09,2021-02-09,,,,,2021-02-09,2021-02-09,60.4723,0.0,40.5554,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=59595
51453,Development to four lanes with paved shoulders of Jalandhar- Hoshiarpur section of NH-70 (New NH-03) from existing Km 11/400 to Km 49.200 including construction of Hoshiarpur Bypass in the State of Punjab,MO/2018/51453,152.12,136,16.12,0,0,,,,,0,,,2,2,2,6,2014-11-12,2014-11-12,2020-10-23,2020-10-23,2021-05-28,2021-05-28,2014-11-12,2021-05-28,89.4031,0.0,16.12,2172,217,2389,2389,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=51453
54641,Name of Project:- Rehabilitation and Upgradation of two lanes with paved shoulder from Moga (Design Ch 0+000) to Makhu (Design Ch 33+611) & Harike (Design Ch 44+680) to Khalra (Design Ch 86+236) including construction of ROB at 81-S/2-E at km 32.240 and ROB at LC No: B-53/E-2 at km 59.007 (Project Length=75.167 kms) of NH-703- B in the state of Punjab on EPC Mode,MO/2018/54641,139.93,138.8,1.13,0.1817282,1,NH-12014/1165/2016/PB/NH-I/Zone-II -12014/1165/2016/ / -I/ -II,07/03/2018,2018-03-07,2936400000,2936400000,2018-03-07,2018-03-07,2,6,6,14,2018-07-27,2018-07-27,2019-01-11,2019-01-24,2019-06-27,2019-08-09,2018-07-27,2019-08-09,99.1925,16.0821,0.948272,168,167,335,378,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=54641
54788,Widening to 2-lane with paved shoulder of Maur to Raman Mandi section of NH-254 from km 105.890 to 132.300 in the state of Punjab on EPC mode.,MO/2018/54788,75.1277,70.8316,4.2961,0.0595,1,RW/NH-12014/1074/2016/PB/NH-1 RW/NH-12014/1074/2016/PB/NH-,23/09/2016,2016-09-23,1121100000,1121100000,2016-09-23,2016-09-23,2,4,2,8,2018-05-04,2018-05-04,2018-06-28,2018-10-26,2018-12-07,2018-12-07,2018-05-04,2018-12-07,94.2816,1.385,4.2366,55,162,217,217,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=54788
55911,Rehabilitation and up-gradation to 2-lane/ 4-lane with paved shoulders of Mudki - Jawahar Singh wala section of NH-254 from design chainage 0.00 to 38.00 km in the State of Punjab on EPC mode,MO/2018/55911,66.225,63.9815,2.2435,0,1,NH-254-PB-2017-18-488 NH-254-PB-2017-18-,07/03/2018,2018-03-07,1732400000,1732400000,2018-03-07,2018-03-07,2,2,2,6,2018-02-09,2018-02-09,2018-10-25,2018-10-25,2019-02-05,2019-02-05,2018-02-09,2019-02-05,96.6123,0.0,2.2435,258,103,361,361,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=55911
57017,Rehabilitation & Up gradation to 2 Lane with paved Shoulders of Abohar-Sito-Gunno-Dabwali Road from Km. 0.00 to Km. 50.885 of NH 354E including construction of one High Level Major Steel Bridge on EPC Mode in the State of Punjab,MO/2018/57017,133.2,129.859,3.341,0.0051,1,12014/1248/2018/PB/ZONE-II 12014/1248/2018/PB/ZONE-II,28/03/2018,2018-03-28,3224800000,3224800000,2018-03-28,2018-03-28,2,4,4,10,2018-09-07,2018-09-07,2018-10-25,2018-11-28,2019-02-11,2019-08-21,2018-09-07,2019-08-21,97.4917,0.1526,3.3359,48,109,157,348,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57017
57126,"FOUR -LANING OF EXISTING TWO LANE ROAD FROM MORINDA (PREM NAGAR ,NEAR NH-05)- BASSI PATHANA -FATEHGARH SAHIB INCLUDING NORTH WESTERN BYPASS PATIALA ,UPTO NH-7(OLD NH-64) FROM KM :0.000 TO KM. 64.010",MO/2018/57126,482.338,184.649,297.689,0,1,RW/NH-12014/1142/2016/PB/NH-1 RW/NH-12014/1142/2016/PB/NH-1,15/12/2016,2016-12-15,0,0,2016-12-15,2016-12-15,0,0,0,0,,,,,,,,,38.2821,0.0,297.689,,,,,No Notification,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57126
57153,Banga on NH-344A-Garhshankar-Anandpur Sahib-Naina Devi,MO/2018/57153,145.307,89.49,55.817,0,0,,,,,0,,,2,0,0,2,2018-06-29,2018-06-29,,,,,2018-06-29,2018-06-29,61.5868,0.0,55.817,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57153
57166,"Development of Budhlada to Ratia road from Km 0.00 to 20.55 in the State of Punjab- Appointment of Competent Authority for Land Acquisition as per Nh Act, 1956 reg.",MO/2018/57166,64.93,61.67,3.26,0,0,,,,,0,,,2,0,0,2,2018-06-01,2018-06-01,,,,,2018-06-01,2018-06-01,94.9792,0.0,3.26,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57166
57176,Development of Punjab/Haryana Border to Moonak-Jakhal-Budhlada-Bhikhi from Km. 236.600 to 287.710 section of NH-148B in the State of Punjab Punjab,MO/2018/57176,168.27,126.974,41.296,0.1668,1,Job No. NH-703A-PB-2017-18-490] Job No. NH-703A-PB-2017-18-490],14/03/2018,2018-03-14,2931000000,2931000000,2018-03-14,2018-03-14,2,8,8,18,2018-03-21,2018-03-21,2018-06-28,2023-03-10,2019-01-24,2023-06-30,2018-03-21,2023-06-30,75.4585,0.4039,41.1292,99,210,309,1927,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57176
57390,nangal bridge,MO/2018/57390,5,3,2,0,0,,,,,0,,,0,0,0,0,,,,,,,,,60.0,0.0,2,,,,,No Notification,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57390
57403,Development to four lanes with paved side shoulders of Lambra-Tallewal Section of NH 71 from Km 12.00 to Km 114.00 in the state of Punjab on EPC Mode under NHDP IV,MO/2018/57403,400,115,285,0,1,RW/NH-37015/27/2015/NHDP-IV A RW/NH-37015/27/2015/NHDP-,03/12/2015,2015-12-03,7660000000,7660000000,2015-12-03,2015-12-03,8,6,6,20,2013-12-13,2013-12-13,2018-09-28,2019-03-08,2019-01-24,2019-07-11,2013-12-13,2019-07-11,28.75,0.0,285,1750,118,1868,2036,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57403
57414,Construction of 4 lane ROB and its approaches in lieu of existing level crossing 92C at KM 63 on NH 503 (Extn.) in Nangal near Ajouli Mour in the State of Punjab on EPC Mode.,MO/2018/57414,4.7988,1.42,3.3788,0,0,,,,,0,,,2,2,2,6,2018-10-01,2018-10-01,2019-09-06,2019-09-06,2019-11-05,2019-11-05,2018-10-01,2019-11-05,29.5907,0.0,3.3788,340,60,400,400,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57414
57610,Development of four-lanes with paved side shoulder of Tallewal - Barnala Section of NH-71[New NH No.703] from existing km.114 tokm.136.07 including construction of Barnala bypass from existing km.136.070 of NH-71 to existing km.149.00 of NH-64 in the state of Punjab under NHDP-IV NHDP-,MO/2018/57610,0.1871,0,0.1871,0,0,,,,,0,,,2,0,0,2,2013-12-13,2013-12-13,,,,,2013-12-13,2013-12-13,0.0,0.0,0.1871,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57610
57624,Construction of ROB and its approaches in replacement of existing Railway Crossing No. C-57 in Jalalabad on RD 76.340 at NH-754 in the state of Punjab.,MO/2018/57624,20.64,2.42,18.22,0,1,RW/NH-12014/Punjab(2)/16-S&R(B) RW/NH-12014/Punjab(2)/16-S&R(B),28/09/2016,2016-09-28,564700000,564700000,2016-09-28,2016-09-28,2,2,2,6,2021-04-12,2021-04-12,2021-09-09,2021-09-09,2021-10-07,2021-10-07,2021-04-12,2021-10-07,11.7248,0.0,18.22,150,28,178,178,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57624
57750,Rehabilitation and upgradation to 2 lane with paved shoulder of NH-703A from Makhu to Arifke in km 0.00 to 24.600 including construction of two ROBs in the state of Punjab,MO/2018/57750,4.517,1.7904,2.7266,0.0404686,1,NH-12014/1247/PB/2018/Zone-II NH-12014/1247/PB/2018/Zone-II,14/03/2018,2018-03-14,1705700000,1705700000,2018-03-14,2018-03-14,2,12,6,20,2018-08-03,2018-08-03,2019-01-28,2021-03-09,2020-06-22,2021-07-02,2018-08-03,2021-07-02,39.6369,1.4842,2.686131,178,511,689,1064,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57750
58439,"Rehabilitation and Upgradation to 2 Lane with paved shoulders of Salabatpura - Phul, section of NH-254 with design chainage from km 56+240 to km 70+500 on EPC Mode in the State of punjab",MO/2018/58439,37.2757,34.84,2.4357,0,1,NH-254-2018-19-506 NH-254-2018-19-,06/02/2019,2019-02-06,840900000,840900000,2019-02-06,2019-02-06,4,2,2,8,2017-02-09,2018-02-09,2019-03-08,2019-03-08,2019-07-11,2019-07-11,2017-02-09,2019-07-11,93.4657,0.0,2.4357,757,125,882,882,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58439
58608,Development of Punjab/Haryana Border to Moonak-Jakhal-Budhlada-Bhikhi from Km. 236.600 to 287.710 section of NH-148B in the State of Punjab,MO/2018/58608,168.27,126.974,41.296,0,0,,,,,0,,,2,0,0,2,2018-03-21,2018-03-21,,,,,2018-03-21,2018-03-21,75.4585,0.0,41.296,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58608
58858,Widening and Up-gradation to 2- Lane with paved shoulders of Patto-Jawahar singh wala to Kangar road section of NH-254 from Km 38.000 to Km 51.200 in the state of PUNJAB on EPC Mode (Package-III).,MO/2019/58858,100,24.6227,75.3773,0,1,NH-254-PB-2021-22/553 ‌‌-254--2021-22/553,29/12/2021,2021-12-29,173210000,173210000,2021-12-29,2021-12-29,8,10,4,22,2018-02-09,2018-02-09,2019-08-22,2025-05-15,2023-04-06,2026-07-18,2018-02-09,2026-07-18,24.6227,0.0,75.3773,559,1323,1882,3081,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58858
59181,Development to four lanes with paved shoulders of Jalandhar- Hoshiarpur section of NH-70 (New NH-03) from existing Km 11/400 to Km 49.200 including construction of Hoshiarpur Bypass in the State of Punjab,MO/2019/59181,195,110.9089,84.0911,0,1,(Job No 70(New Nh-3)-PB NHDPIV-2015-15-29 ( 70( Nh-3)- NHDPIV-2015-15-,26/02/2016,2016-02-26,1069.59,1069.59,2016-02-26,2016-02-26,2,0,0,2,2014-11-12,2014-11-12,,,,,2014-11-12,2014-11-12,56.8764,0.0,84.0911,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=59181
59182,"Development to Four Lanes with paved side shoulders of Tapa to Bathinda, Section of NH-64 (New NH No.7) from existing km 168.00 to 209.405 in the State of Punjab under NHDP Phase-IVA on Engineering, Procurement & Construction (EPC) Mode.",MO/2019/59182,4.65625,0,4.65625,0,1,Job No. 64 (New NH No.7)-PB-NHDPIV-2014-15-30 No. (,13/02/2015,2015-02-13,616.36,616.36,2015-02-13,2015-02-13,4,0,0,4,2011-11-24,2011-11-24,,,,,2011-11-24,2011-11-24,0.0,0.0,4.65625,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=59182
59210,Construction of Four lane with paved shoulders of Harike By Pass of NH-15 from existing KM 158.350 to KM 166.925 of NH 15 in the state of Punjab under NHDP-IV,MO/2019/59210,55,0,55,0,0,,,,,0,,,0,0,0,0,,,,,,,,,0.0,0.0,55,,,,,No Notification,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=59210
59235,Construction of Sangrur Bypass from existing km. 106.170 to km 116.950 (Designed km.110.720 to km. 123.900) and Dhanaula Bypass from existing km 138.030 to km 142.950 (Design km. 144.900 to 149.960) on NH-64 in the state of Punjab on Engineering Procurement & construction (EPC) Mode) under NHDP-IV (Job No. 64 (New NH No. 7) -PB-NHDPIV-2014-15-06) Dt.28/30.07.2015,MO/2019/59235,90,50,40,0,0,,,,,0,,,2,0,0,2,2011-11-24,2011-11-24,,,,,2011-11-24,2011-11-24,55.5556,0.0,40,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=59235
59611,Development of 4-lane with paved shoulders for the road section Talwandi sabo-Raman-refinery road junction with Bathinda Dabawali Road of NH-254 from existing km 132.300 to Km 155.650 in the state of Punjab.,MO/2020/59611,163,40.35,122.65,0.05438,1,RW-CH-W(39)-Pb-2022/2809-21 RW-CH-W(39)-Pb-2022/2809-21,29/03/2023,2023-03-29,5466700000,5466700000,2023-03-29,2023-03-29,4,6,4,14,2020-10-22,2020-12-24,2021-08-09,2025-05-30,2023-07-28,2025-09-26,2020-10-22,2025-09-26,24.7546,0.0443,122.59562,291,718,1009,1800,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=59611
59655,Development to 2 Lane with paved shoulder of Ferozepur Bypass from existing Km 212.600 to 228.600 on NH-354 in the state of Punjab,MO/2020/59655,77.281,0,77.281,0,1,RW/CH/Annual-Plan/Punjab/2022-23(Part 1) ‌/‌/,18/07/2022,2022-07-18,3700000000,3700000000,2022-07-18,2022-07-18,6,6,6,18,2021-03-15,2023-06-01,2021-08-31,2023-12-11,2021-12-30,2024-04-26,2021-03-15,2024-04-26,0.0,0.0,77.281,169,121,290,1138,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=59655
59674,Detailed estimate for the work of Construction of Shri Muktsar Sahib Bypass to 2 lane with paved shoulders starting from existing km 271.240 of NH-354 and ends at km 39.280 of NH-754 in the state of punjab.,MO/2020/59674,80,0,80,0.628147,1,W/CH/Annual-Plan/Punjab/2022-23(Part-I) W/CH/Annual-Plan/Punjab/2022-23(Part-I),18/07/2022,2022-07-18,3920000000,3920000000,2022-07-18,2022-07-18,2,4,2,8,2021-02-22,2021-02-22,2022-03-16,2025-11-12,2023-03-07,2023-03-07,2021-02-22,2025-11-12,0.0,0.7852,79.371853,387,356,743,1724,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=59674
59798,"Construction of ROB in lieu of level crossing no. C-184 at km 7.60 on NH 64 Extn. (New NH 54) at Bathinda city, on Bathinda-Dabwali Road",MO/2021/59798,8.766,4.0731,4.6929,0,1,RW/CH/NH-64/PB(5)/2015-S&R(B)/W(572)/2016 RW/CH/NH-64/PB(5)/2015-S&R(B)/W(572)/2016,28/01/2021,2021-01-28,300200000,300200000,2021-01-28,2021-01-28,4,2,6,12,2017-03-28,2017-03-28,2017-06-21,2017-06-21,2018-04-17,2018-04-17,2017-03-28,2018-04-17,46.4648,0.0,4.6929,85,300,385,385,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=59798
59818,Upgradation to two lane with paved shoulder configuration of NH-354 section Arifke-Ferozepur-Muktsar-Malaut from km 201.500 to km 212.500 & km 229.690 to km 269.960 and strengthening of existing pavement from km 212.500 to km 229.690(excluding km 218.500 to 223.690)of NH-354 on EPC mode in the state of Punjab,MO/2021/59818,94.44,91.94,2.5,0,1,NH-354/PB/2020-21/532 ‌‌-354//2020-21,12/03/2021,2021-03-12,2631900000,2631900000,2021-03-12,2021-03-12,2,4,2,8,2021-02-22,2021-02-22,2022-03-11,2023-06-06,2023-11-14,2023-11-14,2021-02-22,2023-11-14,97.3528,0.0,2.5,382,613,995,995,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=59818
59879,Construction of Kapurthala bypass and Dadwindi realignment on section of Jalandhar â€“ Kapurthala â€“ Sultanpur lodhi â€“ Makhu Road of NH 703A in the state of Punjab.,MO/2021/59879,125.34,0,125.34,0.528621,1,RO-CH-W(56)-PB-2023/2877-85 ‌-‌-(56)--2023/2877-85,31/03/2023,2023-03-31,1146000000,1146000000,2023-03-31,2023-03-31,4,6,6,16,2021-07-06,2022-03-22,2022-05-10,2023-06-06,2023-04-28,2024-05-29,2021-07-06,2024-05-29,0.0,0.4217,124.811379,308,353,661,1058,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=59879
59963,Upgradation to Two Lane with Paved shoulder of NH-154 A Pathankot to Banikhet road from km. 0.000 to 39.360 of NH 154A in the state of Punjab.,MO/2021/59963,101,30,71,0.0283,0,,,,,0,,,2,0,0,2,2021-10-08,2021-10-08,,,,,2021-10-08,2021-10-08,29.703,0.0399,70.9717,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=59963
60230,Development of four-lanes with paved side shoulder of Tallewal - Barnala Section of NH-71[New NH No.703] from existing km.114 tokm.136.07 including construction of Barnala bypass from existing km.136.070 of NH-71 to existing km.149.00 of NH-64 in the state of Punjab under NHDP-IV NHDP,MO/2022/60230,150,0,150,0,0,,,,,0,,,2,0,0,2,2013-12-13,2013-12-13,,,,,2013-12-13,2013-12-13,0.0,0.0,150,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=60230
60540,Up gradation to two lane with paved shoulder configuration of NH-354 section Muktsar - Malout from km 279.400 to km 307.060 of NH-354 on EPC mode in the state of Punjab,MO/2022/60540,1000,200,800,0,1,NH-354-PB-2021-22/555 ‌‌-354--2021-22/555,31/03/2022,2022-03-31,1525833000,1525833000,2022-03-31,2022-03-31,2,4,4,10,2022-07-28,2022-07-28,2023-06-13,2024-10-01,2024-02-12,2024-11-22,2022-07-28,2024-11-22,20.0,0.0,800,320,244,564,848,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=60540
60885,Widening and Upgradation to 2-lane with paved shoulders of Kangar Bypass from Km 51.200 to 56.240 & Rampura Phul Bypass from Km 70.500 to 80.160 road section of NH-254 in the state of Punjab (14.70 Km),MO/2023/60885,66.15,9.616481,56.533519,0,1,NH/254/PB/2023-24/569 NH/254/PB/2023-24/569,28/04/2023,2023-04-28,1744988659,1744988659,2023-04-28,2023-04-28,4,2,2,8,2018-02-09,2018-02-09,2023-03-23,2023-03-23,2023-07-11,2023-07-11,2018-02-09,2023-07-11,14.5374,0.0,56.533519,1868,110,1978,1978,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=60885
61409,4-laning of Nangal-Anandpur Sahib-Kiratpur Sahib of NH-503 Extn. in the State of Punjab.,MO/2025/61409,190,90,100,1.214,1,E-827928-BR3/1/2025-4BR3/1030232 E-827928-BR3/1/2025-4BR3/1030232,11/04/2025,2025-04-11,9300000000,9300000000,2025-04-11,2025-04-11,2,0,0,2,2025-05-20,2025-05-20,,,,,2025-05-20,2025-05-20,47.3684,1.214,98.786,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61409
61445,Construction of VUP for rectification of blackspot (ID:PB-03-256 of series 2017-19) at location km 4.100 near village Deon on Bathinda-Mukatsar Road NH-754 in the state of Punjab.,MO/2025/61445,3.763,3.363,0.4,0,1,RW/NH-29014/14/2024-S&R(RSCE) ?????????/????-29014/14/2024-??&??(???????),30/08/2024,2024-08-30,257409903,257409903,2024-08-30,2024-08-30,0,0,0,0,,,,,,,,,89.3702,0.0,0.4,,,,,No Notification,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61445
61748,"Upgradation of Arifke to Amarkot Stretch Existing Chainage-Km 165.610 to 201.500, Design Chainage Km-167.805 to Km 200.715 of NH-354 in the State of Punjab",MO/2026/61748,180,33,147,0,0,,,,,0,,,0,0,0,0,,,,,,,,,18.3333,0.0,147,,,,,No Notification,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61748
45302,Reconstruction with geometric improvement of existing intermediate lane to 2 lane with paved shoulder configuration from Km 28.600 to Km 59.420 (Design Chainage 28.320 to Km 58.603) of NH 94 in the state of uttarakhand on EPC mode under improvement of NH connectivity of Char Dham.,MO/2018/45302,20,10,10,0,1,NH 94 UR 2016 17 491,16/12/2016,2016-12-16,331.33,331.33,2016-12-16,2016-12-16,2,0,0,2,2018-01-20,2018-01-20,,,,,2018-01-20,2018-01-20,50.0,0.0,10,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=45302
54775,LOHAGHAT BYPASS FROM KM 136.450 TO km 142.150 OF NH 125,MO/2018/54775,50,20,30,0,0,,,,,0,,,2,2,2,6,2017-12-26,2017-12-26,2018-02-20,2018-02-20,2018-10-25,2018-10-25,2017-12-26,2018-10-25,40.0,0.0,30,56,247,303,303,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=54775
57160,Additional Land Acquisition on NH-94 from Paul Gaon to Jankichatti km from 50.900 to km 97.900,MO/2018/57160,30,0,30,0,0,,,,,0,,,2,2,2,6,2015-06-26,2015-06-26,2018-10-01,2018-10-01,2019-08-22,2019-08-22,2015-06-26,2019-08-22,0.0,0.0,30,1193,325,1518,1518,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57160
57239,Consultancy Services for Preparation of Detailed Project Report (DPR) for Rehabilitation and up-gradation to 2 lane/ 2 lane with paved shoulder configuration & strengthening from Km 228.00 (Rishikesh) to Km 368.00 (Rudraprayag) of NH-58 in the State of Uttarakhand.,MO/2018/57239,221.278,197.9968,23.2812,0,1,Job No N11 -58 -UR -2017-18 -512 - - -2017- -,03/10/2017,2017-10-03,1364300000,1364300000,2017-10-03,2017-10-03,6,12,10,28,2016-08-29,2017-12-26,2018-03-09,2020-03-13,2019-03-06,2021-03-09,2016-08-29,2021-03-09,89.4788,0.0,23.2812,557,362,919,1653,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57239
57379,Land Acquisition of NH-125 Champawat in the State of Uttarakhand From Km 85.00 tO Km 132.00,MO/2018/57379,75,50,25,0,0,,,,,0,,,0,0,0,0,,,,,,,,,66.6667,0.0,25,,,,,No Notification,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57379
57381,Land Acquisition of NH-125 Champawat Lohaghat from km 132.00 to km 147.00 in the State of Uttarakhand,MO/2018/57381,75,50,25,0,0,,,,,0,,,0,0,0,0,,,,,,,,,66.6667,0.0,25,,,,,No Notification,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57381
57582,Land acquisition on NH-119 from km 139+000 to km. 276+000 including its realignment and construction of bypasses in the state of uttarakhand,MO/2018/57582,162,0,162,0.06,2,NH-119/NEW-534/AP/UK/2021-22-609 NH-119/NEW-534/AP/UK/2021-22-609,10/02/2022,2022-02-10,2993143066,7521278220,2022-02-10,2022-03-31,2,2,2,6,2017-04-07,2017-04-07,2017-08-29,2017-08-29,2018-08-29,2018-08-29,2017-04-07,2018-08-29,0.0,0.037,161.94,144,365,509,509,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57582
57616,Land acquisition of NH-94 From km 132.300 to 142.00(KM 132.300 to 139.800) in the state of uttrakhand,MO/2018/57616,0.915,0,0.915,0,0,,,,,0,,,2,2,2,6,2017-09-15,2017-09-15,2018-10-25,2018-10-25,2019-01-09,2019-01-09,2017-09-15,2019-01-09,0.0,0.0,0.915,405,76,481,481,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57616
57617,Land acquisition on NH-94 From km 132.300 to km 142.000 (133.020 to 137.330) CHINIYALI SAUR Bypass in the state of uttrakhand,MO/2018/57617,12,0,12,0,0,,,,,0,,,4,2,2,8,2017-09-15,2017-09-15,2018-10-25,2018-10-25,2019-01-09,2019-01-09,2017-09-15,2019-01-09,0.0,0.0,12,405,76,481,481,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57617
